Gmt time,Open,High,Low,Close,Volume
25.01.2019 22:00:00.000,2663.470,2663.470,2663.470,2663.470,0
26.01.2019 22:00:00.000,2663.470,2663.470,2663.470,2663.470,0
27.01.2019 22:00:00.000,2663.069,2663.770,2623.369,2642.970,56.963800000000006
28.01.2019 22:00:00.000,2641.669,2651.070,2629.669,2641.970,79.17
29.01.2019 22:00:00.000,2651.070,2690.969,2637.269,2683.469,81.1272
30.01.2019 22:00:00.000,2684.269,2709.969,2676.170,2707.970,68.263
31.01.2019 22:00:00.000,2709.669,2716.770,2696.270,2705.369,80.18320000000001
01.02.2019 22:00:00.000,2705.369,2705.369,2705.369,2705.369,0
02.02.2019 22:00:00.000,2705.369,2705.369,2705.369,2705.369,0
03.02.2019 22:00:00.000,2700.469,2725.870,2697.769,2722.169,58.72679999999999
04.02.2019 22:00:00.000,2720.970,2739.469,2717.470,2732.569,44.7783
05.02.2019 22:00:00.000,2731.869,2737.469,2724.000,2730.670,56.0039
06.02.2019 22:00:00.000,2727.669,2729.870,2686.769,2705.970,101.9356
07.02.2019 22:00:00.000,2702.970,2709.070,2681.570,2706.570,85.36540000000001
08.02.2019 22:00:00.000,2706.570,2706.570,2706.570,2706.570,0
09.02.2019 22:00:00.000,2706.570,2706.570,2706.570,2706.570,0
10.02.2019 22:00:00.000,2712.570,2722.069,2701.069,2708.969,55.545899999999996
11.02.2019 22:00:00.000,2706.570,2748.170,2705.769,2745.170,48.857600000000005
12.02.2019 22:00:00.000,2743.970,2761.869,2742.769,2749.469,40.93079999999999
13.02.2019 22:00:00.000,2748.469,2761.970,2729.570,2743.770,59.153099999999995
14.02.2019 22:00:00.000,2740.970,2777.369,2728.870,2776.869,68.2386
15.02.2019 22:00:00.000,2776.869,2776.869,2776.869,2776.869,0
16.02.2019 22:00:00.000,2776.869,2776.869,2776.869,2776.869,0
17.02.2019 22:00:00.000,2780.370,2782.269,2773.369,2778.170,37.3736
18.02.2019 22:00:00.000,2776.670,2787.570,2765.870,2778.369,47.3704
19.02.2019 22:00:00.000,2776.270,2790.170,2772.670,2786.569,38.0195
20.02.2019 22:00:00.000,2785.770,2797.170,2764.170,2774.270,52.711499999999994
21.02.2019 22:00:00.000,2772.970,2794.170,2770.770,2791.170,41.04030000000001
22.02.2019 22:00:00.000,2791.170,2791.170,2791.170,2791.170,0
23.02.2019 22:00:00.000,2791.170,2791.170,2791.170,2791.170,0
24.02.2019 22:00:00.000,2799.169,2813.270,2793.869,2796.369,45.0595
25.02.2019 22:00:00.000,2795.120,2802.770,2782.669,2790.970,28.306700000000003
26.02.2019 22:00:00.000,2786.270,2795.670,2774.769,2794.569,28.387399999999992
27.02.2019 22:00:00.000,2794.370,2794.370,2780.670,2788.470,42.169799999999995
28.02.2019 22:00:00.000,2784.369,2807.769,2782.370,2804.170,41.831500000000005
01.03.2019 22:00:00.000,2804.170,2804.170,2804.170,2804.170,0
02.03.2019 22:00:00.000,2804.170,2804.170,2804.170,2804.170,0
03.03.2019 22:00:00.000,2812.570,2819.066,2766.869,2791.170,50.3044
04.03.2019 22:00:00.000,2790.070,2798.370,2782.969,2790.770,23.680799999999998
05.03.2019 22:00:00.000,2785.369,2791.670,2768.170,2770.670,52.6
06.03.2019 22:00:00.000,2769.670,2775.170,2738.469,2749.870,76.6857
07.03.2019 22:00:00.000,2748.570,2750.970,2721.769,2747.170,57.7399
08.03.2019 22:00:00.000,2747.170,2747.170,2747.170,2747.170,0
09.03.2019 22:00:00.000,2747.170,2747.170,2747.170,2747.170,0
10.03.2019 21:00:00.000,2744.169,2783.970,2736.669,2783.670,26.513499999999997
11.03.2019 21:00:00.000,2784.969,2797.870,2779.870,2792.170,23.523600000000005
12.03.2019 21:00:00.000,2792.369,2821.170,2782.869,2814.270,34.323299999999996
13.03.2019 21:00:00.000,2814.769,2818.969,2802.569,2807.470,33.076899999999995
14.03.2019 21:00:00.000,2807.869,2831.169,2807.070,2824.769,39.442400000000006
15.03.2019 21:00:00.000,2824.769,2824.769,2824.769,2824.769,0
16.03.2019 21:00:00.000,2824.769,2824.769,2824.769,2824.769,0
17.03.2019 21:00:00.000,2823.069,2835.670,2818.769,2834.370,30.280800000000003
18.03.2019 21:00:00.000,2835.770,2852.570,2822.869,2829.770,24.401500000000002
19.03.2019 21:00:00.000,2830.970,2843.170,2811.169,2820.770,53.17529999999999
20.03.2019 21:00:00.000,2817.970,2860.570,2807.970,2857.670,39.7854
21.03.2019 21:00:00.000,2853.469,2858.970,2800.370,2805.770,79.20509999999999
22.03.2019 21:00:00.000,2805.770,2805.770,2805.770,2805.770,0
23.03.2019 21:00:00.000,2805.770,2805.770,2805.770,2805.770,0
24.03.2019 21:00:00.000,2809.369,2813.270,2784.169,2802.070,84.8562
25.03.2019 21:00:00.000,2803.069,2829.670,2800.770,2817.770,62.566
26.03.2019 21:00:00.000,2818.470,2826.470,2787.070,2805.469,47.356700000000004
27.03.2019 21:00:00.000,2801.270,2819.370,2789.769,2817.070,39.1352
28.03.2019 21:00:00.000,2817.569,2836.070,2815.970,2835.470,29.038999999999998
29.03.2019 21:00:00.000,2835.470,2835.470,2835.470,2835.470,0
30.03.2019 21:00:00.000,2835.470,2835.470,2835.470,2835.470,0
31.03.2019 21:00:00.000,2841.870,2869.069,2841.469,2866.470,33.4823
01.04.2019 21:00:00.000,2863.970,2869.570,2858.169,2863.270,31.5079
02.04.2019 21:00:00.000,2862.569,2885.070,2861.270,2875.770,32.2474
03.04.2019 21:00:00.000,2877.269,2881.570,2866.869,2878.670,49.546499999999995
04.04.2019 21:00:00.000,2878.269,2893.370,2876.369,2892.370,48.78
05.04.2019 21:00:00.000,2892.370,2892.370,2892.370,2892.370,0
06.04.2019 21:00:00.000,2892.370,2892.370,2892.370,2892.370,0
07.04.2019 21:00:00.000,2892.770,2895.669,2880.269,2894.570,38.2819
08.04.2019 21:00:00.000,2894.270,2895.370,2873.170,2878.270,31.162599999999998
09.04.2019 21:00:00.000,2877.569,2889.970,2873.569,2889.869,33.7879
10.04.2019 21:00:00.000,2890.169,2895.170,2881.669,2887.169,29.123700000000007
11.04.2019 21:00:00.000,2887.969,2910.270,2886.470,2907.869,34.2727
12.04.2019 21:00:00.000,2907.869,2907.869,2907.869,2907.869,0
13.04.2019 21:00:00.000,2907.869,2907.869,2907.869,2907.869,0
14.04.2019 21:00:00.000,2907.569,2909.570,2896.069,2905.070,23.596699999999995
15.04.2019 21:00:00.000,2905.870,2916.569,2900.469,2907.070,24.0406
16.04.2019 21:00:00.000,2905.670,2918.770,2894.870,2896.569,38.1274
17.04.2019 21:00:00.000,2897.670,2908.170,2885.669,2907.070,46.94389999999999
18.04.2019 21:00:00.000,2907.070,2907.070,2907.070,2907.070,0
19.04.2019 21:00:00.000,2907.070,2907.070,2907.070,2907.070,0
20.04.2019 21:00:00.000,2907.070,2907.070,2907.070,2907.070,0
21.04.2019 21:00:00.000,2905.570,2911.369,2895.569,2909.469,33.0683
22.04.2019 21:00:00.000,2908.369,2936.369,2904.569,2935.070,28.5099
23.04.2019 21:00:00.000,2934.970,2936.370,2925.670,2927.570,34.35620000000001
24.04.2019 21:00:00.000,2927.270,2933.070,2911.469,2923.770,39.3735
25.04.2019 21:00:00.000,2920.969,2940.170,2914.970,2939.469,46.4263
26.04.2019 21:00:00.000,2939.469,2939.469,2939.469,2939.469,0
27.04.2019 21:00:00.000,2939.469,2939.469,2939.469,2939.469,0
28.04.2019 21:00:00.000,2937.470,2949.170,2935.469,2940.269,23.103399999999993
29.04.2019 21:00:00.000,2940.170,2948.970,2924.069,2947.970,31.879500000000004
30.04.2019 21:00:00.000,2952.870,2958.670,2919.170,2920.970,36.5189
01.05.2019 21:00:00.000,2914.470,2931.570,2900.069,2916.769,51.364799999999995
02.05.2019 21:00:00.000,2917.269,2947.470,2915.270,2946.270,29.248199999999997
03.05.2019 21:00:00.000,2946.270,2946.270,2946.270,2946.270,0
04.05.2019 21:00:00.000,2946.270,2946.270,2946.270,2946.270,0
05.05.2019 21:00:00.000,2905.869,2937.370,2882.070,2932.070,89.98519999999998
06.05.2019 21:00:00.000,2910.970,2929.770,2862.070,2890.370,100.9481
07.05.2019 21:00:00.000,2889.370,2898.570,2868.370,2886.069,101.34799999999998
08.05.2019 21:00:00.000,2882.970,2883.970,2835.669,2871.870,115.097
09.05.2019 21:00:00.000,2869.969,2891.670,2824.669,2885.170,165.6921
10.05.2019 21:00:00.000,2885.170,2885.170,2885.170,2885.170,0
11.05.2019 21:00:00.000,2885.170,2885.170,2885.170,2885.170,0
12.05.2019 21:00:00.000,2860.970,2867.070,2801.170,2805.469,116.4992
13.05.2019 21:00:00.000,2806.769,2852.370,2798.270,2838.070,59.58910000000001
14.05.2019 21:00:00.000,2838.770,2858.570,2813.269,2853.470,97.71669999999999
15.05.2019 21:00:00.000,2851.470,2892.070,2838.370,2876.870,57.8502
16.05.2019 21:00:00.000,2877.869,2885.670,2850.470,2860.570,84.94259999999998
17.05.2019 21:00:00.000,2860.570,2860.570,2860.570,2860.570,0
18.05.2019 21:00:00.000,2860.570,2860.570,2860.570,2860.570,0
19.05.2019 21:00:00.000,2860.070,2874.770,2830.869,2842.270,102.83129999999998
20.05.2019 21:00:00.000,2846.170,2868.670,2844.669,2864.069,54.9058
21.05.2019 21:00:00.000,2863.270,2867.770,2846.769,2855.470,71.0367
22.05.2019 21:00:00.000,2855.869,2856.670,2805.269,2818.169,88.4523
23.05.2019 21:00:00.000,2820.770,2840.870,2818.269,2830.770,59.6821
24.05.2019 21:00:00.000,2830.770,2830.770,2830.770,2830.770,0
25.05.2019 21:00:00.000,2830.770,2830.770,2830.770,2830.770,0
26.05.2019 21:00:00.000,2830.970,2837.766,2825.270,2830.870,31.989200000000004
27.05.2019 21:00:00.000,2829.570,2840.070,2799.769,2803.670,64.8386
28.05.2019 21:00:00.000,2803.470,2805.169,2765.270,2779.470,85.32810000000002
29.05.2019 21:00:00.000,2778.669,2798.270,2775.969,2790.170,26.554099999999995
30.05.2019 21:00:00.000,2788.069,2790.269,2749.369,2751.669,96.1476
31.05.2019 21:00:00.000,2751.669,2751.669,2751.669,2751.669,0
01.06.2019 21:00:00.000,2751.669,2751.669,2751.669,2751.669,0
02.06.2019 21:00:00.000,2743.369,2762.970,2728.670,2749.569,117.5246
03.06.2019 21:00:00.000,2753.469,2804.970,2743.469,2804.770,60.02240000000002
04.06.2019 21:00:00.000,2805.970,2827.170,2800.269,2826.669,68.33829999999999
05.06.2019 21:00:00.000,2817.970,2852.170,2811.269,2844.569,68.2381
06.06.2019 21:00:00.000,2837.670,2884.970,2836.869,2873.770,49.296
07.06.2019 21:00:00.000,2873.770,2873.770,2873.770,2873.770,0
08.06.2019 21:00:00.000,2873.770,2873.770,2873.770,2873.770,0
09.06.2019 21:00:00.000,2893.670,2904.870,2879.269,2888.470,39.410599999999995
10.06.2019 21:00:00.000,2889.170,2910.270,2878.469,2885.570,33.873400000000004
11.06.2019 21:00:00.000,2886.370,2889.870,2874.370,2880.370,33.0539
12.06.2019 21:00:00.000,2880.370,2894.770,2865.670,2893.170,48.028600000000004
13.06.2019 21:00:00.000,2892.070,2897.070,2878.969,2889.070,46.974999999999994
14.06.2019 21:00:00.000,2889.070,2889.070,2889.070,2889.070,0
15.06.2019 21:00:00.000,2889.070,2889.070,2889.070,2889.070,0
16.06.2019 21:00:00.000,2890.369,2899.070,2886.670,2890.870,23.7581
17.06.2019 21:00:00.000,2892.370,2931.169,2883.469,2921.470,49.207899999999995
18.06.2019 21:00:00.000,2919.770,2931.669,2910.270,2927.770,43.759699999999995
19.06.2019 21:00:00.000,2925.370,2958.570,2925.069,2955.670,36.9529
20.06.2019 21:00:00.000,2952.469,2964.069,2942.769,2945.770,44.395399999999995
21.06.2019 21:00:00.000,2945.770,2945.770,2945.770,2945.770,0
22.06.2019 21:00:00.000,2945.770,2945.770,2945.770,2945.770,0
23.06.2019 21:00:00.000,2944.769,2956.470,2943.870,2946.970,39.53679999999999
24.06.2019 21:00:00.000,2946.370,2952.969,2915.569,2917.170,44.38440000000001
25.06.2019 21:00:00.000,2917.470,2933.970,2912.170,2913.170,39.8502
26.06.2019 21:00:00.000,2910.770,2930.469,2909.970,2926.770,34.558
27.06.2019 21:00:00.000,2929.969,2950.670,2925.670,2950.170,30.8586
28.06.2019 21:00:00.000,2950.170,2950.170,2950.170,2950.170,0
29.06.2019 21:00:00.000,2950.170,2950.170,2950.170,2950.170,0
30.06.2019 21:00:00.000,2965.169,2977.570,2951.469,2963.869,38.8698
01.07.2019 21:00:00.000,2963.869,2976.570,2954.470,2976.269,33.0463
02.07.2019 21:00:00.000,2974.970,2997.470,2969.970,2997.469,19.0669
03.07.2019 21:00:00.000,3000.170,3000.170,2993.669,2998.770,14.017800000000001
04.07.2019 21:00:00.000,2998.369,2999.870,2967.469,2986.870,34.572599999999994
05.07.2019 21:00:00.000,2986.870,2986.870,2986.870,2986.870,0
06.07.2019 21:00:00.000,2986.870,2986.870,2986.870,2986.870,0
07.07.2019 21:00:00.000,2990.170,2990.869,2969.670,2974.570,33.336800000000004
08.07.2019 21:00:00.000,2972.970,2981.870,2958.969,2978.070,30.6762
09.07.2019 21:00:00.000,2977.270,3003.170,2967.070,2993.169,35.6495
10.07.2019 21:00:00.000,2991.969,3002.170,2988.669,3000.169,30.653799999999997
11.07.2019 21:00:00.000,2999.369,3013.670,2998.170,3010.570,25.754099999999994
12.07.2019 21:00:00.000,3010.570,3010.570,3010.570,3010.570,0
13.07.2019 21:00:00.000,3010.570,3010.570,3010.570,3010.570,0
14.07.2019 21:00:00.000,3010.769,3019.270,3006.570,3013.270,18.8821
15.07.2019 21:00:00.000,3012.870,3017.370,3000.669,3002.870,19.1818
16.07.2019 21:00:00.000,3002.070,3008.870,2980.970,2981.469,20.026300000000003
17.07.2019 21:00:00.000,2977.669,2998.570,2970.669,2994.669,44.384499999999996
18.07.2019 21:00:00.000,3000.869,3006.569,2973.769,2974.570,54.740700000000004
19.07.2019 21:00:00.000,2974.570,2974.570,2974.570,2974.570,0
20.07.2019 21:00:00.000,2974.570,2974.570,2974.570,2974.570,0
21.07.2019 21:00:00.000,2971.970,2990.970,2969.669,2986.869,43.0006
22.07.2019 21:00:00.000,2986.970,3005.870,2985.069,3005.770,22.2807
23.07.2019 21:00:00.000,3000.170,3019.870,2993.670,3019.169,23.142400000000002
24.07.2019 21:00:00.000,3015.869,3025.370,2996.770,3003.970,35.0249
25.07.2019 21:00:00.000,3005.970,3028.070,3004.470,3022.470,20.529600000000002
26.07.2019 21:00:00.000,3022.470,3022.470,3022.470,3022.470,0
27.07.2019 21:00:00.000,3022.470,3022.470,3022.470,3022.470,0
28.07.2019 21:00:00.000,3021.969,3025.770,3014.369,3020.569,26.8396
29.07.2019 21:00:00.000,3020.869,3025.770,3000.069,3010.770,36.3539
30.07.2019 21:00:00.000,3014.669,3019.170,2956.769,2978.070,88.54280000000001
31.07.2019 21:00:00.000,2969.869,3013.970,2944.469,2950.870,110.6648
01.08.2019 21:00:00.000,2950.670,2960.470,2913.469,2932.169,139.2049
02.08.2019 21:00:00.000,2932.169,2932.169,2932.169,2932.169,0
03.08.2019 21:00:00.000,2932.169,2932.169,2932.169,2932.169,0
04.08.2019 21:00:00.000,2927.570,2933.769,2820.669,2829.269,155.196
05.08.2019 21:00:00.000,2816.969,2884.370,2776.769,2876.769,215.78380000000004
06.08.2019 21:00:00.000,2876.069,2892.070,2823.970,2880.970,195.8366
07.08.2019 21:00:00.000,2878.570,2940.670,2870.770,2940.670,94.28969999999998
08.08.2019 21:00:00.000,2930.470,2935.470,2899.369,2918.869,114.57929999999999
09.08.2019 21:00:00.000,2918.869,2918.869,2918.869,2918.869,0
10.08.2019 21:00:00.000,2918.869,2918.869,2918.869,2918.869,0
11.08.2019 21:00:00.000,2922.170,2930.470,2872.369,2879.770,113.07549999999999
12.08.2019 21:00:00.000,2881.970,2943.770,2866.469,2931.569,142.82189999999997
13.08.2019 21:00:00.000,2928.970,2934.769,2837.069,2839.570,157.7455
14.08.2019 21:00:00.000,2835.369,2870.370,2816.670,2847.269,215.33749999999995
15.08.2019 21:00:00.000,2849.869,2893.670,2848.570,2890.869,89.20090000000002
16.08.2019 21:00:00.000,2890.869,2890.869,2890.869,2890.869,0
17.08.2019 21:00:00.000,2890.869,2890.869,2890.869,2890.869,0
18.08.2019 21:00:00.000,2895.469,2930.970,2894.269,2922.369,67.2855
19.08.2019 21:00:00.000,2920.169,2930.670,2896.870,2897.770,79.72829999999999
20.08.2019 21:00:00.000,2893.070,2928.870,2892.470,2928.869,63.1775
21.08.2019 21:00:00.000,2929.969,2938.570,2904.000,2921.369,79.0998
22.08.2019 21:00:00.000,2919.969,2936.070,2834.369,2856.269,189.36030000000002
23.08.2019 21:00:00.000,2856.269,2856.269,2856.269,2856.269,0
24.08.2019 21:00:00.000,2856.269,2856.269,2856.269,2856.269,0
25.08.2019 21:00:00.000,2825.370,2887.970,2810.469,2882.670,195.2848
26.08.2019 21:00:00.000,2882.670,2899.070,2860.269,2865.469,124.0395
27.08.2019 21:00:00.000,2865.470,2890.269,2851.569,2889.670,107.37199999999999
28.08.2019 21:00:00.000,2883.970,2930.270,2874.770,2926.169,49.4703
29.08.2019 21:00:00.000,2922.670,2945.870,2912.769,2920.869,55.2304
30.08.2019 21:00:00.000,2920.869,2920.869,2920.869,2920.869,0
31.08.2019 21:00:00.000,2920.869,2920.869,2920.869,2920.869,0
01.09.2019 21:00:00.000,2896.370,2926.170,2888.969,2898.969,63.46480000000001
02.09.2019 21:00:00.000,2898.970,2914.869,2890.770,2905.570,102.487
03.09.2019 21:00:00.000,2902.870,2938.770,2902.000,2938.670,37.9217
04.09.2019 21:00:00.000,2937.470,2985.869,2935.769,2971.370,48.769800000000004
05.09.2019 21:00:00.000,2970.270,2987.270,2970.070,2980.070,41.111000000000004
06.09.2019 21:00:00.000,2980.070,2980.070,2980.070,2980.070,0
07.09.2019 21:00:00.000,2980.070,2980.070,2980.070,2980.070,0
08.09.2019 21:00:00.000,2982.770,2990.570,2968.670,2977.670,28.4486
09.09.2019 21:00:00.000,2979.270,2984.070,2956.669,2978.270,42.277100000000004
10.09.2019 21:00:00.000,2978.069,3001.570,2971.170,3001.270,36.8366
11.09.2019 21:00:00.000,3001.970,3021.070,2999.969,3010.770,59.786699999999996
12.09.2019 21:00:00.000,3010.570,3022.570,3002.369,3005.570,35.215500000000006
13.09.2019 21:00:00.000,3005.570,3005.570,3005.570,3005.570,0
14.09.2019 21:00:00.000,3005.570,3005.570,3005.570,3005.570,0
15.09.2019 21:00:00.000,2984.470,3001.570,2979.969,2998.869,48.3081
16.09.2019 21:00:00.000,3001.669,3005.770,2990.670,3004.870,35.683099999999996
17.09.2019 21:00:00.000,3005.169,3009.270,2977.670,3006.070,36.071799999999996
18.09.2019 21:00:00.000,3007.469,3021.970,2988.070,3005.570,32.2562
19.09.2019 21:00:00.000,3004.769,3015.370,2983.570,2987.570,38.8947
20.09.2019 21:00:00.000,2987.570,2987.570,2987.570,2987.570,0
21.09.2019 21:00:00.000,2987.570,2987.570,2987.570,2987.570,0
22.09.2019 21:00:00.000,2999.470,3006.070,2980.269,2995.570,35.5561
23.09.2019 21:00:00.000,3000.569,3010.070,2956.670,2970.169,54.5364
24.09.2019 21:00:00.000,2970.370,2989.970,2952.570,2984.970,53.231899999999996
25.09.2019 21:00:00.000,2984.570,2993.070,2963.269,2979.170,46.6472
26.09.2019 21:00:00.000,2977.870,2991.270,2944.470,2962.470,59.0732
27.09.2019 21:00:00.000,2962.470,2962.470,2962.470,2962.470,0
28.09.2019 21:00:00.000,2962.470,2962.470,2962.470,2962.470,0
29.09.2019 21:00:00.000,2976.869,2984.170,2963.370,2983.470,42.733
30.09.2019 21:00:00.000,2982.570,2992.570,2936.470,2937.470,50.8953
01.10.2019 21:00:00.000,2942.369,2948.270,2873.670,2881.070,67.25569999999999
02.10.2019 21:00:00.000,2883.969,2912.970,2855.070,2912.370,85.3964
03.10.2019 21:00:00.000,2912.069,2953.470,2898.569,2950.369,54.097100000000005
04.10.2019 21:00:00.000,2950.369,2950.369,2950.369,2950.369,0
05.10.2019 21:00:00.000,2950.369,2950.369,2950.369,2950.369,0
06.10.2019 21:00:00.000,2931.670,2959.770,2930.970,2938.070,54.99439999999999
07.10.2019 21:00:00.000,2935.669,2950.570,2891.470,2893.470,79.8116
08.10.2019 21:00:00.000,2893.969,2933.970,2888.470,2919.670,71.02910000000001
09.10.2019 21:00:00.000,2920.569,2948.570,2881.869,2941.970,104.2713
10.10.2019 21:00:00.000,2949.669,2993.270,2942.070,2969.770,73.6541
11.10.2019 21:00:00.000,2969.770,2969.770,2969.770,2969.770,0
12.10.2019 21:00:00.000,2969.770,2969.770,2969.770,2969.770,0
13.10.2019 21:00:00.000,2968.270,2981.770,2953.470,2966.070,46.115399999999994
14.10.2019 21:00:00.000,2967.269,3003.670,2966.770,2997.870,39.3231
15.10.2019 21:00:00.000,2996.370,2997.570,2984.670,2991.470,47.10479999999999
16.10.2019 21:00:00.000,2991.970,3007.869,2985.269,2998.470,43.98069999999999
17.10.2019 21:00:00.000,2998.470,3001.470,2975.770,2988.470,42.3922
18.10.2019 21:00:00.000,2988.470,2988.470,2988.470,2988.470,0
19.10.2019 21:00:00.000,2988.470,2988.470,2988.470,2988.470,0
20.10.2019 21:00:00.000,2985.669,3007.670,2984.170,3006.370,30.361100000000004
21.10.2019 21:00:00.000,3006.770,3014.270,2992.670,2994.169,31.882500000000004
22.10.2019 21:00:00.000,2992.070,3006.570,2982.270,3006.270,35.5385
23.10.2019 21:00:00.000,3008.669,3015.870,2999.870,3005.570,31.764599999999994
24.10.2019 21:00:00.000,3004.570,3027.470,3001.069,3020.970,23.822300000000002
25.10.2019 21:00:00.000,3020.970,3020.970,3020.970,3020.970,0
26.10.2019 21:00:00.000,3020.970,3020.970,3020.970,3020.970,0
27.10.2019 21:00:00.000,3025.670,3043.770,3023.869,3037.570,24.172600000000003
28.10.2019 21:00:00.000,3039.569,3047.670,3031.070,3036.970,23.193000000000005
29.10.2019 21:00:00.000,3037.970,3050.370,3024.970,3049.970,33.7521
30.10.2019 21:00:00.000,3053.270,3053.569,3021.870,3038.070,47.5709
31.10.2019 21:00:00.000,3038.169,3066.770,3035.370,3064.869,29.4256
01.11.2019 21:00:00.000,3064.869,3064.869,3064.869,3064.869,0
02.11.2019 21:00:00.000,3064.869,3064.869,3064.869,3064.869,0
03.11.2019 22:00:00.000,3068.169,3085.370,3066.670,3077.170,26.437
04.11.2019 22:00:00.000,3078.970,3087.170,3071.770,3073.770,32.0694
05.11.2019 22:00:00.000,3073.270,3078.833,3065.470,3077.870,29.005800000000004
06.11.2019 22:00:00.000,3078.170,3097.870,3071.169,3086.970,36.1002
07.11.2019 22:00:00.000,3086.770,3092.570,3073.069,3090.570,34.5535
08.11.2019 22:00:00.000,3090.570,3090.570,3090.570,3090.570,0
09.11.2019 22:00:00.000,3090.570,3090.570,3090.570,3090.570,0
10.11.2019 22:00:00.000,3091.269,3092.270,3074.869,3088.569,31.968199999999996
11.11.2019 22:00:00.000,3088.469,3102.870,3082.269,3092.869,33.9203
12.11.2019 22:00:00.000,3092.169,3098.070,3076.670,3096.669,37.1254
13.11.2019 22:00:00.000,3096.769,3098.770,3082.670,3097.770,35.43359999999999
14.11.2019 22:00:00.000,3097.569,3119.870,3096.570,3118.470,27.197699999999994
15.11.2019 22:00:00.000,3118.470,3118.470,3118.470,3118.470,0
16.11.2019 22:00:00.000,3118.470,3118.470,3118.470,3118.470,0
17.11.2019 22:00:00.000,3118.569,3128.269,3111.570,3122.070,26.1841
18.11.2019 22:00:00.000,3121.769,3132.370,3113.370,3118.770,26.1301
19.11.2019 22:00:00.000,3115.969,3118.570,3090.770,3108.470,43.21020000000001
20.11.2019 22:00:00.000,3097.270,3114.070,3090.770,3103.970,50.9789
21.11.2019 22:00:00.000,3104.269,3114.970,3098.370,3112.270,31.12259999999999
22.11.2019 22:00:00.000,3112.270,3112.270,3112.270,3112.270,0
23.11.2019 22:00:00.000,3112.270,3112.270,3112.270,3112.270,0
24.11.2019 22:00:00.000,3120.270,3133.670,3116.970,3132.770,17.5106
25.11.2019 22:00:00.000,3131.570,3144.970,3128.169,3144.670,27.5626
26.11.2019 22:00:00.000,3144.170,3155.370,3142.170,3154.070,17.1541
27.11.2019 22:00:00.000,3155.070,3155.370,3141.870,3150.670,12.157999999999996
28.11.2019 22:00:00.000,3150.770,3151.470,3139.569,3143.570,16.6184
29.11.2019 22:00:00.000,3143.570,3143.570,3143.570,3143.570,0
30.11.2019 22:00:00.000,3143.570,3143.570,3143.570,3143.570,0
01.12.2019 22:00:00.000,3146.970,3157.770,3110.369,3113.770,52.877100000000006
02.12.2019 22:00:00.000,3113.469,3121.669,3069.469,3091.269,83.7237
03.12.2019 22:00:00.000,3091.470,3119.670,3081.769,3111.770,58.5845
04.12.2019 22:00:00.000,3110.670,3124.270,3103.170,3117.270,40.72950000000001
05.12.2019 22:00:00.000,3117.469,3150.570,3116.670,3145.670,21.900100000000002
06.12.2019 22:00:00.000,3145.670,3145.670,3145.670,3145.670,0
07.12.2019 22:00:00.000,3145.670,3145.670,3145.670,3145.670,0
08.12.2019 22:00:00.000,3147.469,3148.570,3132.070,3133.569,17.0825
09.12.2019 22:00:00.000,3132.670,3142.070,3115.469,3135.370,31.322800000000004
10.12.2019 22:00:00.000,3135.370,3143.670,3128.870,3142.369,34.5392
11.12.2019 22:00:00.000,3142.969,3176.070,3136.270,3166.770,56.6684
12.12.2019 22:00:00.000,3174.569,3183.570,3156.169,3170.670,62.582100000000004
13.12.2019 22:00:00.000,3170.670,3170.670,3170.670,3170.670,0
14.12.2019 22:00:00.000,3170.670,3170.670,3170.670,3170.670,0
15.12.2019 22:00:00.000,3175.770,3198.270,3172.669,3193.269,25.6076
16.12.2019 22:00:00.000,3192.070,3198.170,3186.770,3190.670,22.723300000000002
17.12.2019 22:00:00.000,3188.770,3198.670,3187.470,3194.570,8.544300000000002
18.12.2019 22:00:00.000,3194.670,3206.770,3189.669,3206.269,14.203600000000002
19.12.2019 22:00:00.000,3207.969,3226.070,3203.169,3221.970,36.85470000000001
20.12.2019 22:00:00.000,3221.970,3221.970,3221.970,3221.970,0
21.12.2019 22:00:00.000,3221.970,3221.970,3221.970,3221.970,0
22.12.2019 22:00:00.000,3221.970,3230.669,3221.469,3224.370,21.843399999999995
23.12.2019 22:00:00.000,3225.670,3228.370,3219.969,3223.769,14.8081
24.12.2019 22:00:00.000,3223.769,3223.769,3223.769,3223.769,0
25.12.2019 22:00:00.000,3224.369,3241.970,3223.870,3241.770,20.371300000000005
26.12.2019 22:00:00.000,3239.770,3251.255,3233.734,3235.155,43.0747
27.12.2019 22:00:00.000,3235.155,3235.155,3235.155,3235.155,0
28.12.2019 22:00:00.000,3235.155,3235.155,3235.155,3235.155,0
29.12.2019 22:00:00.000,3238.543,3242.052,3215.134,3221.746,58.67700000000001
30.12.2019 22:00:00.000,3221.749,3233.549,3211.837,3233.034,39.60510000000001
31.12.2019 22:00:00.000,3233.034,3233.034,3233.034,3233.034,0
01.01.2020 22:00:00.000,3234.552,3258.849,3233.334,3258.346,45.03320000000001
02.01.2020 22:00:00.000,3260.040,3262.349,3205.834,3235.140,101.94529999999999
03.01.2020 22:00:00.000,3235.140,3235.140,3235.140,3235.140,0
04.01.2020 22:00:00.000,3235.140,3235.140,3235.140,3235.140,0
05.01.2020 22:00:00.000,3218.755,3249.249,3208.634,3243.537,72.80329999999998
06.01.2020 22:00:00.000,3242.743,3253.746,3231.040,3234.752,52.610800000000005
07.01.2020 22:00:00.000,3229.937,3266.846,3180.634,3259.240,141.07100000000003
